boundary_scope,primary_biome,metric,measure_type,t0,t1,diagnostic_interval,cells,supported_cells,undefined_cells,nonzero_cells,value_sum,value_mean,value_median,value_q90,contribution_to_combined_domain_sum
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,1990,1995,0,10387,10387,0,4057,92354.836408172065,8.8913869652615833,0,17.386173145472998,0.89343265506316683
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,1990,1995,0,10387,4934,5453,4057,1392.5737586098323,0.28224032399874999,0.11766951139801923,0.94611589778773131,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,1990,1995,0,10387,10387,0,3922,88125.784445892627,8.4842384178196433,0,16.202363352477548,0.89700788696931855
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,1990,1995,0,10387,4934,5453,3922,1308.4671766168094,0.26519399607150573,0.099995942763127565,0.9192103360303715,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,1990,1995,0,10387,10387,0,9783,-7108141.1903230287,-684.33052761365445,-424.0602181812128,41.152562892425152,0.46718035293806193
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,1990,1995,0,10387,9783,604,9783,-7012.0086409549649,-0.71675443534242711,-0.99703341345998908,0.24024559672519868,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,1995,2000,0,10387,10387,0,6054,1649324.9801027642,158.78742467534073,3.0749439999461168,523.34656569683659,0.91145580790757752
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,1995,2000,0,10387,9817,570,6054,438.29135907968981,0.044646160647824167,0.00116745022535862,0.13592484891367945,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,1995,2000,0,10387,10387,0,9878,6475215.0188619802,623.39607382901511,413.58455270610602,1534.4329783943001,0.41384364079903624
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,1995,2000,0,10387,10383,4,9878,653.71313407926868,0.062959947421676654,0.045361843453240076,0.1511654014771201,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,1995,2000,0,10387,10387,0,5307,857547.0723058884,82.559648821208086,0.087040558457374503,106.74064261441717,0.70020270342027047
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,1995,2000,0,10387,10383,4,5307,82.705454200983027,0.0079654679958569806,1.3253555694208257e-05,0.014439765015840707,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,1995,2000,0,10387,10387,0,3966,60924.899669024497,5.8654952988374411,0,9.6296521008014651,0.77042935696452097
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,1995,2000,0,10387,5307,5080,3966,1361.7445371233507,0.25659403375228013,0.086916546266200212,0.92724336629546544,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,1995,2000,0,10387,10387,0,3793,58135.559125921238,5.5969538005122983,0,8.9464814826846073,0.77198239748843311
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,1995,2000,0,10387,5307,5080,3793,1260.062199711595,0.23743399278530147,0.066701801060200308,0.8800567309670998,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,1995,2000,0,10387,10387,0,9908,-4825890.0387592167,-464.60864915367449,-308.34733523372927,191.17290561237093,0.3487677011699537
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,1995,2000,0,10387,9908,479,9908,-6354.7846336599769,-0.64137915156035297,-0.98589196340186236,0.48680585412227279,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,2000,2005,0,10387,10387,0,6453,2806191.8779527368,270.16384691948946,5.9961538016796112,931.3218302264396,0.80078971305881375
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,2000,2005,0,10387,9934,453,6453,667.66423681627759,0.067210009745951038,0.0021902370076515311,0.22362256357038257,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,2000,2005,0,10387,10387,0,10000,6089165.0700086132,586.22942813214718,378.27108261298901,1451.2304565417705,0.3597562615604582
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,2000,2005,0,10387,10384,3,10000,614.89483092294984,0.059215603902441238,0.041156316389075423,0.14208090437037041,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,2000,2005,0,10387,10387,0,5811,1307154.042072237,125.84519515473544,0.9337196946144104,238.50850270915231,0.56961896055252059
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,2000,2005,0,10387,10384,3,5811,120.65104680317103,0.011618937481044976,8.7406615029994174e-05,0.026637467332131216,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,2000,2005,0,10387,10387,0,4292,103589.75519193595,9.973019658413012,0,18.081631712352525,0.65546687443648621
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,2000,2005,0,10387,5811,4576,4292,1234.1802979315776,0.21238690379135736,0.066674657140992452,0.74999902960348563,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,2000,2005,0,10387,10387,0,4056,98484.228948334014,9.4814892604538379,0,16.651767799240684,0.65576015325038639
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,2000,2005,0,10387,5811,4576,4056,1117.1824459065379,0.1922530452429079,0.047882360817533609,0.6667657157478134,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,2000,2005,0,10387,10387,0,10030,-3282973.1920558764,-316.06558121265778,-236.79685431935039,613.05261843376195,0.24460505365889718
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,2000,2005,0,10387,10030,357,10030,-5328.8537233266643,-0.53129149783914897,-0.96890469064924933,0.75192504705495866,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,2005,2010,0,10387,10387,0,7260,1989701.8210919434,191.55692895850038,18.011193351213841,598.1844976694033,0.70409691502835126
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,2005,2010,0,10387,10043,344,7260,559.215589082056,0.055682125767405756,0.0050808660152661788,0.16139730186195686,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,2005,2010,0,10387,10387,0,10023,4019181.0571337244,386.94339627743568,239.2752191492448,959.46810626062086,0.39959833501119013
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,2005,2010,0,10387,10383,4,10023,411.20091094262312,0.039603285268479546,0.027717823697466931,0.094306347503491011,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,2005,2010,0,10387,10387,0,6326,771794.23237683147,74.303863712027677,1.3750442862510679,90.037139019370045,0.81651896212227149
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,2005,2010,0,10387,10383,4,6326,68.666082737679716,0.0066133181871982777,0.00014762259528434645,0.011779200328186594,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,2005,2010,0,10387,10387,0,4660,56988.088561398756,5.4864820026377927,0,9.4508792743086811,0.70905645690395513
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,2005,2010,0,10387,6326,4061,4660,1472.0656619749507,0.23270086341684329,0.070598791944435885,0.83333189028755306,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,2005,2010,0,10387,10387,0,4373,54228.399082724929,5.2207951364903176,0,8.6077715029552841,0.70814436801503167
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,2005,2010,0,10387,6326,4061,4373,1337.1185816347752,0.21136872931311654,0.048933454812458407,0.77143333423478344,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,2005,2010,0,10387,10387,0,10065,-2029479.236041781,-195.3864673189353,-134.15682348798887,411.57756858020423,0.28061866317999806
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,2005,2010,0,10387,10065,322,10065,-4553.6825700673244,-0.45242747839715097,-0.87738857457451136,0.79493140816073882,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,2010,2015,0,10387,10387,0,7819,3009264.910435365,289.71453840717868,38.510221630334847,902.44780817686922,0.6049345682374665
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,2010,2015,0,10387,10089,298,7819,742.04686279335874,0.073550090474116245,0.013040757054768613,0.21390787914122514,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,2010,2015,0,10387,10387,0,10107,4256165.4672528552,409.75887814122029,219.63116081555685,1086.3960823359325,0.48935118865976834
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,2010,2015,0,10387,10382,5,10107,411.63587962098836,0.039648996303312305,0.024765817858162238,0.097020412198033479,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,2010,2015,0,10387,10387,0,6987,1097851.7076810135,105.69478267844551,3.4383895993232727,159.65104138824853,0.80581604281342945
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,2010,2015,0,10387,10382,5,6987,94.390240520919619,0.0090917203352841088,0.00041801604095275063,0.016591420653382587,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,2010,2015,0,10387,10387,0,5430,108146.62601625387,10.411728700900536,0.085049159824848106,19.233936859667278,0.80657666230410285
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,2010,2015,0,10387,6987,3400,5430,1739.1542736247227,0.24891287728992739,0.10499719835418034,0.79640592318789427,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,2010,2015,0,10387,10387,0,5079,103168.63169280217,9.9324763351114047,0,17.95270599126815,0.81158777929297343
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,2010,2015,0,10387,6987,3400,5079,1558.5605469765489,0.22306577171555017,0.07910657272179801,0.71565807072818555,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,2010,2015,0,10387,10387,0,10137,-1246900.5568174901,-120.0443397340416,-89.145279054986489,685.68127469671072,0.33491472927657029
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,2010,2015,0,10387,10137,250,10137,-3474.5617335545508,-0.34276035647179154,-0.73631868600001493,0.86380451538649206,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,2015,2020,0,10387,10387,0,8260,2342107.6589000351,225.48451515356072,46.577731102705002,682.7781850898441,0.59801417025240189
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,2015,2020,0,10387,10158,229,8260,596.55351610881644,0.058727457777989413,0.016403900332368888,0.15805708466037383,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,2015,2020,0,10387,10387,0,10140,3712025.344902874,357.37222921949302,210.78362878999289,894.44591890484094,0.411683124520279
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,2015,2020,0,10387,10383,4,10140,376.29906180030383,0.036241843571251452,0.024922601915531497,0.085233340842401195,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,2015,2020,0,10387,10387,0,7115,480385.44214408472,46.248718796965889,3.1419392332434648,93.979689695268149,0.64865150495493751
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,2015,2020,0,10387,10383,4,7115,49.421216380150796,0.0047598205123905229,0.00038510116025685298,0.010742364316239194,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,2015,2020,0,10387,10387,0,5067,61771.342271381414,5.9469858738212587,0,10.378311293995834,0.75677270420536769
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,2015,2020,0,10387,7115,3272,5067,1159.0590560099192,0.16290359184960215,0.048398093085817336,0.51711990908180583,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,2015,2020,0,10387,10387,0,4636,57890.598257983555,5.5733703916418174,0,9.1876721552540257,0.76026234399023107
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,2015,2020,0,10387,7115,3272,4636,978.79993826771488,0.13756850854078917,0.028344498457960179,0.45351115820714194,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,2015,2020,0,10387,10387,0,10177,-1369917.6860028384,-131.88771406593227,-84.407622914805117,457.67537550985793,0.26859920012794286
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,2015,2020,0,10387,10177,210,10177,-3460.2116918554248,-0.3400031140665643,-0.65463324234176745,0.78932159679225555,
single_biome_sensitivity,Cerrado,consolidation_ha,absolute_area,2020,2025,1,10387,10387,0,8055,1051550.9972923817,101.23721934075111,14.143057242035866,267.68751913254147,0.50402028219099171
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,relative_intensity,2020,2025,1,10387,10203,184,8055,417.61615251342448,0.040930721602805496,0.0043986830686468283,0.095093134865610149,
single_biome_sensitivity,Cerrado,replenishment_ha,absolute_area,2020,2025,1,10387,10387,0,10218,4767734.7157602003,459.0097926023106,276.13419468201249,1150.4606084283776,0.47494256069343649
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,relative_intensity,2020,2025,1,10387,10383,4,10218,461.452040702516,0.044443035799144368,0.03201008341924886,0.10106617473826796,
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,absolute_area,2020,2025,1,10387,10387,0,7023,477404.09289272281,45.961691815993341,1.71003607660532,45.080484130978483,0.70014579831030743
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,relative_intensity,2020,2025,1,10387,10383,4,7023,48.511110333260255,0.0046721670358528611,0.00022364429738312702,0.0069834785558026084,
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,trajectory_area,2020,2025,1,10387,10387,0,3854,33441.062547169131,3.2195111723470808,0,2.1111014967806159,0.66215797178377689
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_share_endpoint,trajectory_share,2020,2025,1,10387,7023,3364,3854,606.31356327781873,0.086332559202309367,0.0069964082601441024,0.27703296921105747,
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_ha,trajectory_area,2020,2025,1,10387,10387,0,3450,31370.68939766951,3.020187676679456,0,1.7842560529708862,0.66364671365834293
single_biome_sensitivity,Cerrado,nat_tmp_pas_consecutive2_share_endpoint,trajectory_share,2020,2025,1,10387,7023,3364,3450,515.22489270080723,0.073362507860003881,0,0.22579422524365556,
single_biome_sensitivity,Cerrado,net_cr_balance_ha,signed_area,2020,2025,1,10387,10387,0,10264,-3716183.7184678181,-357.77257326155944,-212.09720234371289,96.94587183826107,0.4673137976281983
single_biome_sensitivity,Cerrado,cr_balance_index,bounded_index,2020,2025,1,10387,10264,123,10264,-5685.1318958678612,-0.55389048089125692,-0.90168588018967877,0.55944921326401198,
