boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,supported_cells,excluded_biome_cells,components,islands,undirected_edges,s0,mean_neighbor_count,moran_i,expected_i,seed,permutations,status,p_two_sided,permutation_mean,permutation_sd,permutation_q025,permutation_q975,family,q_by,significant_by_005,combined_domain_moran_i,biome_minus_combined_moran_i
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.40485701529203466,-9.6283458501829385e-05,3138495455,9999,tested,0.0001,-0.00011605561497943821,0.0057739144023019502,-0.0089790439638136894,0.013630802553271888,single_biome_sensitivity__Cerrado__diagnostic,0.00022833333333333334,True,0.42168586368133198,-0.016828848389297324
single_biome_sensitivity,Cerrado,net_cr_balance_ha,1985,1990,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.73767646166078815,-9.6283458501829385e-05,2850820257,9999,tested,0.0001,-9.9031046896392037e-05,0.0058522679989613394,-0.011309635696536813,0.011464915837518935,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.76026158674484057,-0.022585125084052415
single_biome_sensitivity,Cerrado,net_cr_balance_ha,1990,1995,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.68702314078546223,-9.6283458501829385e-05,3654756621,9999,tested,0.0001,-0.0001467333852009521,0.0058202925931134129,-0.011542270565331044,0.011400466554455185,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.73110887755743281,-0.044085736771970585
single_biome_sensitivity,Cerrado,net_cr_balance_ha,1995,2000,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.63682599126825223,-9.6283458501829385e-05,1448575782,9999,tested,0.0001,-0.00021125683581292308,0.0058163394151428032,-0.011656884438161774,0.010954620763310673,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.69855598507059335,-0.061729993802341121
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2000,2005,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.66289897669857212,-9.6283458501829385e-05,3719002639,9999,tested,0.0001,-6.6575329408649655e-05,0.0058292867972799594,-0.011303850266990819,0.011602735991793749,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.68779287794243538,-0.024893901243863259
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2005,2010,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.66155970319568225,-9.6283458501829385e-05,4150255581,9999,tested,0.0001,-4.704855282678263e-05,0.005845713464124355,-0.011460393892987445,0.011395155393708282,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.68230887868570567,-0.020749175490023419
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2010,2015,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.65412084900821055,-9.6283458501829385e-05,822495157,9999,tested,0.0001,-2.8623313367600512e-05,0.0059127431893458817,-0.011496489289553919,0.011478357640052169,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.64827359221623304,0.0058472567919775065
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2015,2020,0,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.60418009287328811,-9.6283458501829385e-05,3791295392,9999,tested,0.0001,2.0438224480303977e-05,0.0058508820583025901,-0.01124628328642243,0.011523211457346109,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.59737541863297616,0.0068046742403119476
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2020,2025,1,10387,0,5,2,29903,10384.999999999998,5.757774140752864,0.60824532279467691,-9.6283458501829385e-05,3854768175,9999,tested,0.0001,-7.7984747016918867e-05,0.0058735549329162681,-0.011456505320463193,0.011619047637341218,single_biome_sensitivity__Cerrado__diagnostic,0.00022833333333333334,True,0.58197882989897032,0.026266492895706595
single_biome_sensitivity,Cerrado,cr_balance_index,1985,1990,0,9589,798,24,15,26683,9573.9999999999982,5.5653352800083429,0.77189084399551944,-0.00010429703796412182,3146970652,9999,tested,0.0001,-0.00017923920923368334,0.0063371266676280017,-0.012535400361776019,0.012513251338191679,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.75485654559563475,0.017034298399884684
single_biome_sensitivity,Cerrado,cr_balance_index,1990,1995,0,9783,604,15,6,27468,9777,5.615455381784729,0.78800148597161368,-0.00010222858311183807,2573761484,9999,tested,0.0001,2.209576489877625e-05,0.0061461839710260976,-0.011845410936945388,0.012206960717292544,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.78229498796587238,0.0057064980057413006
single_biome_sensitivity,Cerrado,cr_balance_index,1995,2000,0,9908,479,14,8,27940,9899.9999999999982,5.6398869600322969,0.7526315255555398,-0.00010093873019077419,3939199583,9999,tested,0.0001,-1.3335355734955473e-05,0.0060563028363041314,-0.011695895866611735,0.012156465968342389,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.7686953483093848,-0.016063822753844992
single_biome_sensitivity,Cerrado,cr_balance_index,2000,2005,0,10030,357,14,9,28396,10020.999999999998,5.6622133599202389,0.77635286622151389,-9.9710838568152355e-05,1455619656,9999,tested,0.0001,-8.2824445098185487e-05,0.0060231655632254277,-0.011765657674684965,0.011923125751298006,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.78573572846598938,-0.0093828622444754872
single_biome_sensitivity,Cerrado,cr_balance_index,2005,2010,0,10065,322,11,5,28527,10059.999999999998,5.6685543964232492,0.7803738769958386,-9.9364069952305253e-05,1416731007,9999,tested,0.0001,-0.0001115118184087456,0.0059857342713135475,-0.01168618626464081,0.011695911895643556,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.79934104028729058,-0.018967163291451983
single_biome_sensitivity,Cerrado,cr_balance_index,2010,2015,0,10137,250,9,3,28842,10133.999999999998,5.6904409588635687,0.75689631405866864,-9.8658247829518548e-05,395328704,9999,tested,0.0001,-0.00018470101101950414,0.0059979841198096176,-0.011655880750949458,0.011689168049158052,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.79068171682624055,-0.033785402767571915
single_biome_sensitivity,Cerrado,cr_balance_index,2015,2020,0,10177,210,9,4,29020,10172.999999999998,5.7030559103861647,0.72045587057777327,-9.8270440251572332e-05,686919494,9999,tested,0.0001,-0.00012888012808571356,0.0059121330623433839,-0.01176554142466214,0.011446242849901915,single_biome_sensitivity__Cerrado__primary,0.00041467814190168612,True,0.75868498339641555,-0.038229112818642275
single_biome_sensitivity,Cerrado,cr_balance_index,2020,2025,1,10264,123,10,4,29393,10259.999999999998,5.7273967264224472,0.72999626941622331,-9.7437396472766248e-05,2056059723,9999,tested,0.0001,-4.8996149281019312e-05,0.0058731771507144403,-0.011557262509291457,0.011535422834524193,single_biome_sensitivity__Cerrado__diagnostic,0.00022833333333333334,True,0.74695536396936923,-0.016959094553145926
