boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,stage,cells,biome_cells,cell_fraction
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,1995,2000,0,positive_high,58,13920,0.0041666666666666666
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,1995,2000,0,positive_low,965,13920,0.069324712643678163
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,1995,2000,0,positive_moderate,333,13920,0.023922413793103448
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,1995,2000,0,undefined,5338,13920,0.3834770114942529
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,1995,2000,0,zero,7226,13920,0.51910919540229883
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2000,2005,0,positive_high,278,13920,0.019971264367816093
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2000,2005,0,positive_low,1322,13920,0.094971264367816097
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2000,2005,0,positive_moderate,531,13920,0.038146551724137931
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2000,2005,0,undefined,4762,13920,0.34209770114942528
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2000,2005,0,zero,7027,13920,0.50481321839080462
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2005,2010,0,positive_high,312,13920,0.022413793103448276
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2005,2010,0,positive_low,1790,13920,0.12859195402298851
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2005,2010,0,positive_moderate,709,13920,0.050933908045977014
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2005,2010,0,undefined,3952,13920,0.28390804597701147
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2005,2010,0,zero,7157,13920,0.51415229885057467
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2010,2015,0,positive_high,608,13920,0.043678160919540229
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2010,2015,0,positive_low,2045,13920,0.14691091954022989
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2010,2015,0,positive_moderate,1043,13920,0.074928160919540229
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2010,2015,0,undefined,3694,13920,0.26537356321839078
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2010,2015,0,zero,6530,13920,0.46910919540229884
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2015,2020,0,positive_high,478,13920,0.034339080459770112
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2015,2020,0,positive_low,2179,13920,0.15653735632183907
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2015,2020,0,positive_moderate,1436,13920,0.10316091954022988
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2015,2020,0,undefined,3475,13920,0.24964080459770116
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2015,2020,0,zero,6352,13920,0.45632183908045976
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2020,2025,1,positive_high,375,13920,0.026939655172413791
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2020,2025,1,positive_low,2229,13920,0.16012931034482758
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2020,2025,1,positive_moderate,1337,13920,0.096048850574712644
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2020,2025,1,undefined,3181,13920,0.22852011494252875
single_biome_sensitivity,Amazon,consolidation_rate_initial_pasture,2020,2025,1,zero,6798,13920,0.48836206896551726
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,positive_high,806,13920,0.057902298850574713
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,positive_low,4377,13920,0.31443965517241379
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,positive_moderate,2321,13920,0.16673850574712643
single_biome_sensitivity,Amazon,replenishment_ha,1985,1990,0,zero,6416,13920,0.46091954022988507
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,positive_high,1591,13920,0.11429597701149426
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,positive_low,4457,13920,0.32018678160919539
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,positive_moderate,2335,13920,0.16774425287356323
single_biome_sensitivity,Amazon,replenishment_ha,1990,1995,0,zero,5537,13920,0.3977729885057471
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,positive_high,1867,13920,0.13412356321839081
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,positive_low,4288,13920,0.30804597701149428
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,positive_moderate,2837,13920,0.20380747126436782
single_biome_sensitivity,Amazon,replenishment_ha,1995,2000,0,zero,4928,13920,0.35402298850574715
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,positive_high,2102,13920,0.15100574712643677
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,positive_low,4320,13920,0.31034482758620691
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,positive_moderate,3384,13920,0.24310344827586206
single_biome_sensitivity,Amazon,replenishment_ha,2000,2005,0,zero,4114,13920,0.29554597701149427
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,positive_high,807,13920,0.057974137931034481
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,positive_low,5632,13920,0.40459770114942528
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,positive_moderate,3572,13920,0.25660919540229887
single_biome_sensitivity,Amazon,replenishment_ha,2005,2010,0,zero,3909,13920,0.28081896551724139
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,positive_high,404,13920,0.029022988505747128
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,positive_low,6514,13920,0.46795977011494255
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,positive_moderate,3226,13920,0.23175287356321839
single_biome_sensitivity,Amazon,replenishment_ha,2010,2015,0,zero,3776,13920,0.27126436781609198
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,positive_high,600,13920,0.043103448275862072
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,positive_low,6203,13920,0.445617816091954
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,positive_moderate,3631,13920,0.26084770114942529
single_biome_sensitivity,Amazon,replenishment_ha,2015,2020,0,zero,3486,13920,0.25043103448275861
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,positive_high,460,13920,0.033045977011494254
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,positive_low,6770,13920,0.4863505747126437
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,positive_moderate,3965,13920,0.28484195402298851
single_biome_sensitivity,Amazon,replenishment_ha,2020,2025,1,zero,2725,13920,0.19576149425287356
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1985,1990,0,positive_high,493,13920,0.035416666666666666
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1985,1990,0,positive_low,4964,13920,0.35660919540229885
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1985,1990,0,positive_moderate,2047,13920,0.14705459770114943
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1985,1990,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1985,1990,0,zero,6415,13920,0.4608477011494253
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1990,1995,0,positive_high,1174,13920,0.084339080459770122
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1990,1995,0,positive_low,4935,13920,0.35452586206896552
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1990,1995,0,positive_moderate,2274,13920,0.16336206896551725
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1990,1995,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1990,1995,0,zero,5536,13920,0.39770114942528734
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1995,2000,0,positive_high,1539,13920,0.11056034482758621
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1995,2000,0,positive_low,4746,13920,0.34094827586206894
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1995,2000,0,positive_moderate,2707,13920,0.19446839080459771
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,1995,2000,0,zero,4928,13920,0.35402298850574715
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2000,2005,0,positive_high,2011,13920,0.1444683908045977
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2000,2005,0,positive_low,4674,13920,0.33577586206896554
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2000,2005,0,positive_moderate,3121,13920,0.22420977011494253
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2000,2005,0,zero,4114,13920,0.29554597701149427
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2005,2010,0,positive_high,911,13920,0.065445402298850569
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2005,2010,0,positive_low,5766,13920,0.41422413793103446
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2005,2010,0,positive_moderate,3334,13920,0.23951149425287357
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2005,2010,0,zero,3909,13920,0.28081896551724139
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2010,2015,0,positive_high,548,13920,0.039367816091954021
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2010,2015,0,positive_low,6437,13920,0.46242816091954025
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2010,2015,0,positive_moderate,3159,13920,0.2269396551724138
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2010,2015,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2010,2015,0,zero,3775,13920,0.27119252873563221
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2015,2020,0,positive_high,731,13920,0.052514367816091957
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2015,2020,0,positive_low,6160,13920,0.44252873563218392
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2015,2020,0,positive_moderate,3543,13920,0.25452586206896549
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2015,2020,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2015,2020,0,zero,3485,13920,0.25035919540229884
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2020,2025,1,positive_high,644,13920,0.046264367816091952
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2020,2025,1,positive_low,6676,13920,0.47959770114942529
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2020,2025,1,positive_moderate,3875,13920,0.27837643678160917
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2020,2025,1,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,replenishment_rate_initial_native,2020,2025,1,zero,2724,13920,0.1956896551724138
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,positive_high,32,13920,0.0022988505747126436
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,positive_low,446,13920,0.032040229885057468
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,positive_moderate,280,13920,0.020114942528735632
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1985,1990,0,zero,13162,13920,0.94554597701149423
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,positive_high,51,13920,0.0036637931034482758
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,positive_low,527,13920,0.037859195402298852
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,positive_moderate,405,13920,0.029094827586206896
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1990,1995,0,zero,12937,13920,0.92938218390804594
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,positive_high,130,13920,0.0093390804597701157
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,positive_low,782,13920,0.056178160919540227
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,positive_moderate,504,13920,0.036206896551724141
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,1995,2000,0,zero,12504,13920,0.89827586206896548
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,positive_high,389,13920,0.027945402298850574
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,positive_low,1062,13920,0.076293103448275862
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,positive_moderate,672,13920,0.048275862068965517
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2000,2005,0,zero,11797,13920,0.84748563218390804
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,positive_high,100,13920,0.0071839080459770114
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,positive_low,1303,13920,0.093606321839080464
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,positive_moderate,718,13920,0.051580459770114939
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2005,2010,0,zero,11799,13920,0.84762931034482758
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,positive_high,162,13920,0.011637931034482759
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,positive_low,1608,13920,0.11551724137931034
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,positive_moderate,1096,13920,0.078735632183908041
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2010,2015,0,zero,11054,13920,0.79410919540229885
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,positive_high,158,13920,0.011350574712643679
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,positive_low,1854,13920,0.1331896551724138
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,positive_moderate,1143,13920,0.082112068965517246
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2015,2020,0,zero,10765,13920,0.7733477011494253
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,positive_high,111,13920,0.0079741379310344831
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,positive_low,1858,13920,0.13347701149425287
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,positive_moderate,1234,13920,0.088649425287356323
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,2020,2025,1,zero,10717,13920,0.76989942528735633
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1985,1990,0,positive_high,20,13920,0.0014367816091954023
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1985,1990,0,positive_low,548,13920,0.039367816091954021
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1985,1990,0,positive_moderate,190,13920,0.013649425287356323
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1985,1990,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1985,1990,0,zero,13161,13920,0.94547413793103452
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1990,1995,0,positive_high,41,13920,0.0029454022988505747
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1990,1995,0,positive_low,660,13920,0.047413793103448273
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1990,1995,0,positive_moderate,282,13920,0.020258620689655171
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1990,1995,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1990,1995,0,zero,12936,13920,0.92931034482758623
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1995,2000,0,positive_high,103,13920,0.0073994252873563222
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1995,2000,0,positive_low,902,13920,0.064798850574712644
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1995,2000,0,positive_moderate,411,13920,0.029525862068965517
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,1995,2000,0,zero,12504,13920,0.89827586206896548
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2000,2005,0,positive_high,339,13920,0.024353448275862069
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2000,2005,0,positive_low,1191,13920,0.085560344827586204
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2000,2005,0,positive_moderate,593,13920,0.042600574712643675
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2000,2005,0,zero,11797,13920,0.84748563218390804
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2005,2010,0,positive_high,95,13920,0.0068247126436781613
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2005,2010,0,positive_low,1403,13920,0.10079022988505747
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2005,2010,0,positive_moderate,623,13920,0.044755747126436783
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2005,2010,0,zero,11799,13920,0.84762931034482758
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2010,2015,0,positive_high,165,13920,0.011853448275862068
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2010,2015,0,positive_low,1721,13920,0.12363505747126437
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2010,2015,0,positive_moderate,980,13920,0.07040229885057471
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2010,2015,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2010,2015,0,zero,11053,13920,0.79403735632183903
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2015,2020,0,positive_high,176,13920,0.01264367816091954
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2015,2020,0,positive_low,1958,13920,0.14066091954022988
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2015,2020,0,positive_moderate,1021,13920,0.073347701149425293
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2015,2020,0,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2015,2020,0,zero,10764,13920,0.77327586206896548
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2020,2025,1,positive_high,120,13920,0.0086206896551724137
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2020,2025,1,positive_low,1988,13920,0.14281609195402298
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2020,2025,1,positive_moderate,1095,13920,0.078663793103448273
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2020,2025,1,undefined,1,13920,7.1839080459770114e-05
single_biome_sensitivity,Amazon,nat_tmp_intensity_initial_native,2020,2025,1,zero,10716,13920,0.76982758620689651
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1985,1990,0,positive_high,12,13920,0.00086206896551724137
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1985,1990,0,positive_low,222,13920,0.015948275862068966
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1985,1990,0,positive_moderate,123,13920,0.0088362068965517244
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1985,1990,0,zero,13563,13920,0.97435344827586212
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1990,1995,0,positive_high,32,13920,0.0022988505747126436
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1990,1995,0,positive_low,294,13920,0.021120689655172414
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1990,1995,0,positive_moderate,206,13920,0.014798850574712644
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1990,1995,0,zero,13388,13920,0.96178160919540234
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1995,2000,0,positive_high,84,13920,0.0060344827586206896
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1995,2000,0,positive_low,414,13920,0.029741379310344828
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1995,2000,0,positive_moderate,369,13920,0.026508620689655173
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,1995,2000,0,zero,13053,13920,0.93771551724137936
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2000,2005,0,positive_high,237,13920,0.017025862068965517
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2000,2005,0,positive_low,547,13920,0.039295977011494253
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2000,2005,0,positive_moderate,595,13920,0.042744252873563218
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2000,2005,0,zero,12541,13920,0.90093390804597706
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2005,2010,0,positive_high,104,13920,0.0074712643678160919
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2005,2010,0,positive_low,709,13920,0.050933908045977014
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2005,2010,0,positive_moderate,491,13920,0.03527298850574713
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2005,2010,0,zero,12616,13920,0.90632183908045982
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2010,2015,0,positive_high,115,13920,0.0082614942528735635
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2010,2015,0,positive_low,1080,13920,0.077586206896551727
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2010,2015,0,positive_moderate,639,13920,0.045905172413793105
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2010,2015,0,zero,12086,13920,0.86824712643678159
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2015,2020,0,positive_high,79,13920,0.0056752873563218394
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2015,2020,0,positive_low,1243,13920,0.089295977011494249
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2015,2020,0,positive_moderate,641,13920,0.046048850574712641
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2015,2020,0,zero,11957,13920,0.85897988505747125
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2020,2025,1,positive_high,59,13920,0.0042385057471264372
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2020,2025,1,positive_low,1258,13920,0.090373563218390809
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2020,2025,1,positive_moderate,420,13920,0.03017241379310345
single_biome_sensitivity,Amazon,nat_tmp_pas_any_ha,2020,2025,1,zero,12183,13920,0.87521551724137936
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,low_support,505,13920,0.036278735632183909
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,not_applicable,13162,13920,0.94554597701149423
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,positive_high,2,13920,0.00014367816091954023
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,positive_low,115,13920,0.0082614942528735635
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,positive_moderate,39,13920,0.0028017241379310344
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1985,1990,0,zero,97,13920,0.0069683908045977015
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,low_support,597,13920,0.042887931034482761
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,not_applicable,12937,13920,0.92938218390804594
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,positive_high,18,13920,0.0012931034482758621
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,positive_low,158,13920,0.011350574712643679
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,positive_moderate,105,13920,0.0075431034482758624
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1990,1995,0,zero,105,13920,0.0075431034482758624
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,low_support,881,13920,0.063290229885057475
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,not_applicable,12504,13920,0.89827586206896548
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,positive_high,39,13920,0.0028017241379310344
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,positive_low,237,13920,0.017025862068965517
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,positive_moderate,148,13920,0.010632183908045977
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,1995,2000,0,zero,111,13920,0.0079741379310344831
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,low_support,1188,13920,0.085344827586206901
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,not_applicable,11797,13920,0.84748563218390804
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_high,85,13920,0.0061063218390804601
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_low,468,13920,0.033620689655172412
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,positive_moderate,230,13920,0.016522988505747127
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2000,2005,0,zero,152,13920,0.010919540229885057
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,low_support,1414,13920,0.10158045977011494
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,not_applicable,11799,13920,0.84762931034482758
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_high,79,13920,0.0056752873563218394
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_low,317,13920,0.022772988505747126
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,positive_moderate,210,13920,0.015086206896551725
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2005,2010,0,zero,101,13920,0.0072557471264367819
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,low_support,1792,13920,0.12873563218390804
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,not_applicable,11054,13920,0.79410919540229885
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_high,44,13920,0.003160919540229885
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_low,552,13920,0.039655172413793106
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,positive_moderate,304,13920,0.021839080459770115
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2010,2015,0,zero,174,13920,0.012500000000000001
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,low_support,2039,13920,0.14647988505747125
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,not_applicable,10765,13920,0.7733477011494253
single_biome_sensitivity,Amazon,nat_tmp_pas_any_share_endpoint,2015,2020,0,positive_high,40,13920,0.0028735632183908046
