boundary_scope,primary_biome,metric,analysis_window,from_t0,from_t1,to_t0,to_t1,contains_diagnostic_interval,from_stage,to_stage,cells,source_cells,source_transition_fraction
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1985,1990,1990,1995,0,zero,positive_high,5,13162,0.00037988147697918249
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1985,1990,1990,1995,0,zero,positive_low,279,13162,0.021197386415438384
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1985,1990,1990,1995,0,zero,positive_moderate,158,13162,0.012004254672542167
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1985,1990,1990,1995,0,zero,zero,12720,13162,0.96641847743504028
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_high,positive_high,37,51,0.72549019607843135
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_high,positive_low,3,51,0.058823529411764705
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_high,positive_moderate,11,51,0.21568627450980393
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_low,positive_high,23,527,0.043643263757115747
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_low,positive_low,181,527,0.34345351043643263
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_low,positive_moderate,124,527,0.23529411764705882
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_low,zero,199,527,0.3776091081593928
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_moderate,positive_high,57,405,0.14074074074074075
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_moderate,positive_low,110,405,0.27160493827160492
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_moderate,positive_moderate,157,405,0.38765432098765434
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,positive_moderate,zero,81,405,0.20000000000000001
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,zero,positive_high,13,12937,0.001004869753420422
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,zero,positive_low,488,12937,0.037721264589935841
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,zero,positive_moderate,212,12937,0.016387106748086883
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1990,1995,1995,2000,0,zero,zero,12224,12937,0.94488675890855689
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_high,positive_high,111,130,0.85384615384615381
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_high,positive_low,2,130,0.015384615384615385
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_high,positive_moderate,17,130,0.13076923076923078
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_high,70,782,0.089514066496163683
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_low,264,782,0.33759590792838873
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,positive_moderate,196,782,0.2506393861892583
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_low,zero,252,782,0.32225063938618925
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_high,147,504,0.29166666666666669
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_low,108,504,0.21428571428571427
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,positive_moderate,193,504,0.38293650793650796
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,positive_moderate,zero,56,504,0.1111111111111111
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_high,61,12504,0.0048784388995521434
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_low,688,12504,0.055022392834293027
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,positive_moderate,266,12504,0.021273192578374921
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,1995,2000,2000,2005,0,zero,zero,11489,12504,0.91882597568777991
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_high,78,389,0.20051413881748073
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_low,52,389,0.13367609254498714
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,positive_moderate,256,389,0.65809768637532129
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_high,zero,3,389,0.0077120822622107968
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_high,4,1062,0.003766478342749529
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_low,410,1062,0.38606403013182672
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,positive_moderate,116,1062,0.10922787193973635
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_low,zero,532,1062,0.50094161958568739
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_high,17,672,0.025297619047619048
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_low,282,672,0.41964285714285715
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,positive_moderate,245,672,0.36458333333333331
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,positive_moderate,zero,128,672,0.19047619047619047
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_high,1,11797,8.4767313723828095e-05
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_low,559,11797,0.047384928371619901
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,positive_moderate,101,11797,0.0085614986861066375
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2000,2005,2005,2010,0,zero,zero,11136,11797,0.94396880562854968
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_high,34,100,0.34000000000000002
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_low,6,100,0.059999999999999998
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_high,positive_moderate,60,100,0.59999999999999998
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_high,31,1303,0.023791250959324637
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_low,576,1303,0.44205679201841902
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,positive_moderate,361,1303,0.27705295471987723
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_low,zero,335,1303,0.25709900230237914
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_high,88,718,0.12256267409470752
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_low,150,718,0.20891364902506965
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,positive_moderate,441,718,0.61420612813370479
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,positive_moderate,zero,39,718,0.054317548746518104
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_high,9,11799,0.00076277650648360034
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_low,876,11799,0.074243579964403769
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,positive_moderate,234,11799,0.019832189168573607
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2005,2010,2010,2015,0,zero,zero,10680,11799,0.90516145436053908
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_high,48,162,0.29629629629629628
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_low,8,162,0.049382716049382713
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_high,positive_moderate,106,162,0.65432098765432101
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_high,15,1608,0.0093283582089552231
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_low,769,1608,0.47823383084577115
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,positive_moderate,286,1608,0.17786069651741293
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_low,zero,538,1608,0.3345771144278607
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_high,92,1096,0.083941605839416053
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_low,317,1096,0.28923357664233579
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,positive_moderate,632,1096,0.57664233576642332
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,positive_moderate,zero,55,1096,0.050182481751824819
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_high,3,11054,0.00027139497014655326
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_low,760,11054,0.068753392437126831
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,positive_moderate,119,11054,0.01076533381581328
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,primary,2010,2015,2015,2020,0,zero,zero,10172,11054,0.92020987877691329
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_high,18,32,0.5625
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_low,5,32,0.15625
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,positive_moderate,8,32,0.25
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_high,zero,1,32,0.03125
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_high,9,446,0.020179372197309416
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_low,159,446,0.35650224215246634
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,positive_moderate,107,446,0.23991031390134529
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_low,zero,171,446,0.38340807174887892
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_high,19,280,0.067857142857142852
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_low,84,280,0.29999999999999999
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,positive_moderate,132,280,0.47142857142857142
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,positive_moderate,zero,45,280,0.16071428571428573
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_high,5,13162,0.00037988147697918249
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_low,279,13162,0.021197386415438384
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,positive_moderate,158,13162,0.012004254672542167
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1985,1990,1990,1995,0,zero,zero,12720,13162,0.96641847743504028
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_high,37,51,0.72549019607843135
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_low,3,51,0.058823529411764705
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_high,positive_moderate,11,51,0.21568627450980393
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_high,23,527,0.043643263757115747
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_low,181,527,0.34345351043643263
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,positive_moderate,124,527,0.23529411764705882
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_low,zero,199,527,0.3776091081593928
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_high,57,405,0.14074074074074075
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_low,110,405,0.27160493827160492
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,positive_moderate,157,405,0.38765432098765434
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,positive_moderate,zero,81,405,0.20000000000000001
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_high,13,12937,0.001004869753420422
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_low,488,12937,0.037721264589935841
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,positive_moderate,212,12937,0.016387106748086883
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1990,1995,1995,2000,0,zero,zero,12224,12937,0.94488675890855689
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_high,111,130,0.85384615384615381
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_low,2,130,0.015384615384615385
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_high,positive_moderate,17,130,0.13076923076923078
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_high,70,782,0.089514066496163683
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_low,264,782,0.33759590792838873
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,positive_moderate,196,782,0.2506393861892583
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_low,zero,252,782,0.32225063938618925
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_high,147,504,0.29166666666666669
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_low,108,504,0.21428571428571427
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,positive_moderate,193,504,0.38293650793650796
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,positive_moderate,zero,56,504,0.1111111111111111
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_high,61,12504,0.0048784388995521434
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_low,688,12504,0.055022392834293027
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,positive_moderate,266,12504,0.021273192578374921
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,1995,2000,2000,2005,0,zero,zero,11489,12504,0.91882597568777991
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_high,78,389,0.20051413881748073
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_low,52,389,0.13367609254498714
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,positive_moderate,256,389,0.65809768637532129
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_high,zero,3,389,0.0077120822622107968
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_high,4,1062,0.003766478342749529
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_low,410,1062,0.38606403013182672
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,positive_moderate,116,1062,0.10922787193973635
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_low,zero,532,1062,0.50094161958568739
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_high,17,672,0.025297619047619048
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_low,282,672,0.41964285714285715
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,positive_moderate,245,672,0.36458333333333331
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,positive_moderate,zero,128,672,0.19047619047619047
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_high,1,11797,8.4767313723828095e-05
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_low,559,11797,0.047384928371619901
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,positive_moderate,101,11797,0.0085614986861066375
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2000,2005,2005,2010,0,zero,zero,11136,11797,0.94396880562854968
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_high,34,100,0.34000000000000002
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_low,6,100,0.059999999999999998
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_high,positive_moderate,60,100,0.59999999999999998
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_high,31,1303,0.023791250959324637
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_low,576,1303,0.44205679201841902
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,positive_moderate,361,1303,0.27705295471987723
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_low,zero,335,1303,0.25709900230237914
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_high,88,718,0.12256267409470752
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_low,150,718,0.20891364902506965
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,positive_moderate,441,718,0.61420612813370479
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,positive_moderate,zero,39,718,0.054317548746518104
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_high,9,11799,0.00076277650648360034
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_low,876,11799,0.074243579964403769
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,positive_moderate,234,11799,0.019832189168573607
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2005,2010,2010,2015,0,zero,zero,10680,11799,0.90516145436053908
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_high,48,162,0.29629629629629628
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_low,8,162,0.049382716049382713
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_high,positive_moderate,106,162,0.65432098765432101
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_high,15,1608,0.0093283582089552231
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_low,769,1608,0.47823383084577115
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,positive_moderate,286,1608,0.17786069651741293
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_low,zero,538,1608,0.3345771144278607
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_high,92,1096,0.083941605839416053
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_low,317,1096,0.28923357664233579
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,positive_moderate,632,1096,0.57664233576642332
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,positive_moderate,zero,55,1096,0.050182481751824819
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_high,3,11054,0.00027139497014655326
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_low,760,11054,0.068753392437126831
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,positive_moderate,119,11054,0.01076533381581328
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2010,2015,2015,2020,0,zero,zero,10172,11054,0.92020987877691329
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_high,48,158,0.30379746835443039
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_low,10,158,0.063291139240506333
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_high,positive_moderate,100,158,0.63291139240506333
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_high,13,1854,0.0070118662351672063
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_low,888,1854,0.47896440129449835
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,positive_moderate,284,1854,0.15318230852211434
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_low,zero,669,1854,0.36084142394822005
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_high,48,1143,0.041994750656167978
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_low,307,1143,0.26859142607174102
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,positive_moderate,726,1143,0.6351706036745407
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,positive_moderate,zero,62,1143,0.054243219597550303
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_high,2,10765,0.00018578727357176033
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_low,653,10765,0.060659544821179752
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_moderate,124,10765,0.01151881096144914
single_biome_sensitivity,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,zero,9986,10765,0.92763585694379935
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,11,29,0.37931034482758619
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,mixed,5,29,0.17241379310344829
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,13,29,0.44827586206896552
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,consolidation_dominant,1,6412,0.00015595757953836556
