boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,lisa_class,cells,biome_cells,supported_cells,class_share_of_biome_cells,class_share_of_supported_cells,metric_value_sum
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,HH,46,10676,10676,0.0043087298613713005,0.0043087298613713005,34336.944383050293
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,LL,45,10676,10676,0.0042150618209067063,0.0042150618209067063,170.7835975587368
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,HL,4,10676,10676,0.00037467216185837392,0.00037467216185837392,143.06261695921421
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,LH,11,10676,10676,0.0010303484451105282,0.0010303484451105282,123.59658209734104
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,not_significant,10570,10676,10676,0.99007118771075309,0.99007118771075309,458229.38711415482
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,HH,378,10676,10676,0.035406519295616334,0.035406519295616334,294413.47465065942
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,LL,880,10676,10676,0.082427875608842266,0.082427875608842266,107.66426741331816
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,HL,7,10676,10676,0.00065567628325215437,0.00065567628325215437,443.3733684271574
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,LH,112,10676,10676,0.01049082053203447,0.01049082053203447,843.38315305864694
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,not_significant,9299,10676,10676,0.87101910828025475,0.87101910828025475,191189.5165639825
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,HH,322,10676,10676,0.030161109029599099,0.030161109029599099,436823.43276081904
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,LL,1347,10676,10676,0.12617085050580742,0.12617085050580742,-4164557.4168077549
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,HL,10,10676,10676,0.00093668040464593477,0.00093668040464593477,-3621.9682480088341
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,LH,10,10676,10676,0.00093668040464593477,0.00093668040464593477,-10225.326267195625
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,not_significant,8987,10676,10676,0.84179467965530164,0.84179467965530164,-6223335.0113577517
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,1985,1990,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,HH,713,10676,10676,0.066785312851255149,0.066785312851255149,591837.02800805541
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,LL,806,10676,10676,0.07549644061446234,0.07549644061446234,-2016641.5383948232
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,HL,15,10676,10676,0.0014050206069689021,0.0014050206069689021,-3950.1440583225844
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,LH,7,10676,10676,0.00065567628325215437,0.00065567628325215437,-5289.9142931816632
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,not_significant,9135,10676,10676,0.85565754964406149,0.85565754964406149,-5907357.368170293
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,1990,1995,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,HH,884,10676,10676,0.082802547770700632,0.082802547770700632,648741.7742065707
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,LL,256,10676,10676,0.023979018358935931,0.023979018358935931,-517411.34571657906
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,HL,8,10676,10676,0.00074934432371674784,0.00074934432371674784,-3306.9016704606952
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,LH,12,10676,10676,0.0011240164855751218,0.0011240164855751218,-10117.863511768568
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,not_significant,9516,10676,10676,0.89134507306107158,0.89134507306107158,-5138329.242755454
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,1995,2000,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,HH,1095,10676,10676,0.10256650430872986,0.10256650430872986,1331547.7469188394
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,LL,117,10676,10676,0.010959160734357437,0.010959160734357437,-283391.43890059897
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,-876.5647003571778
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,LH,10,10676,10676,0.00093668040464593477,0.00093668040464593477,-10285.80654123659
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,not_significant,9452,10676,10676,0.88535031847133761,0.88535031847133761,-4539068.1663008435
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,2000,2005,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,HH,763,10676,10676,0.071468714874484821,0.071468714874484821,702865.96482377697
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,LL,197,10676,10676,0.018452603971524914,0.018452603971524914,-311127.8455745877
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,66.896966700548148
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,LH,3,10676,10676,0.00028100412139378045,0.00028100412139378045,-2476.3740203459474
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,not_significant,9711,10676,10676,0.90961034095166726,0.90961034095166726,-2540407.1166164558
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,2005,2010,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,HH,590,10676,10676,0.055264143874110154,0.055264143874110154,865971.5714095328
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,LL,676,10676,10676,0.063319595354065186,0.063319595354065186,-958542.5706219147
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,HL,6,10676,10676,0.00056200824278756091,0.00056200824278756091,422.41200972769218
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,LH,7,10676,10676,0.00065567628325215437,0.00065567628325215437,-2961.7307552621937
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,not_significant,9397,10676,10676,0.8801985762457849,0.8801985762457849,-1234097.0139587824
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,2010,2015,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,HH,406,10676,10676,0.038029224428624955,0.038029224428624955,457665.41174047213
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,LL,228,10676,10676,0.021356313225927313,0.021356313225927313,-342615.42863557924
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,HL,1,10676,10676,9.366804046459348e-05,9.366804046459348e-05,-103.64211524777554
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,LH,7,10676,10676,0.00065567628325215437,0.00065567628325215437,-1963.4539630583397
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,not_significant,10034,10676,10676,0.93986511802173101,0.93986511802173101,-1598022.4258840526
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,2015,2020,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,HH,329,10676,10676,0.030816785312851255,0.030816785312851255,203567.58876742021
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,LL,241,10676,10676,0.022573997751967029,0.022573997751967029,-423207.18180806958
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,HL,7,10676,10676,0.00065567628325215437,0.00065567628325215437,1733.56373206789
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,LH,4,10676,10676,0.00037467216185837392,0.00037467216185837392,-2238.8598358200456
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,not_significant,10095,10676,10676,0.94557886849007122,0.94557886849007122,-3657139.7768166312
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,net_cr_balance_ha,2020,2025,1,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,HH,2288,10676,10676,0.21431247658298988,0.21431247658298988,6179970.3333019773
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,LL,1042,10676,10676,0.097602098164106407,0.097602098164106407,14083.868267187301
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,2090.5633508754713
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,LH,39,10676,10676,0.0036530535781191457,0.0036530535781191457,16749.854392295667
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,not_significant,7305,10676,10676,0.68424503559385541,0.68424503559385541,5178767.1697841361
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,1985,1990,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,HH,1396,10676,10676,0.1307605844885725,0.1307605844885725,3249369.6703156549
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,LL,1006,10676,10676,0.094230048707381039,0.094230048707381039,20385.93956512534
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,1556.1944976981072
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,LH,43,10676,10676,0.0040277257399775196,0.0040277257399775196,19507.460066879965
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,not_significant,8229,10676,10676,0.77079430498313972,0.77079430498313972,5620926.9727163073
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,1990,1995,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,HH,600,10676,10676,0.056200824278756091,0.056200824278756091,1153485.1857847855
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,LL,1115,10676,10676,0.10443986511802172,0.10443986511802172,21532.608384751016
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,HL,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,LH,31,10676,10676,0.002903709254402398,0.002903709254402398,13675.553037545087
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,not_significant,8930,10676,10676,0.8364556013488198,0.8364556013488198,5502474.8668983513
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,1995,2000,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,HH,286,10676,10676,0.026789059572873735,0.026789059572873735,608840.3152107494
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,LL,1423,10676,10676,0.13328962158111651,0.13328962158111651,45118.536557198451
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,2107.377542474223
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,LH,6,10676,10676,0.00056200824278756091,0.00056200824278756091,3091.9610014888003
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,not_significant,8959,10676,10676,0.83917197452229297,0.83917197452229297,5683874.2656469075
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,2000,2005,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,HH,374,10676,10676,0.035031847133757961,0.035031847133757961,549804.20172869577
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,LL,1096,10676,10676,0.10266017234919446,0.10266017234919446,21059.359190608768
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,HL,2,10676,10676,0.00018733608092918696,0.00018733608092918696,1155.2821565710155
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,LH,7,10676,10676,0.00065567628325215437,0.00065567628325215437,1791.3360573842247
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,not_significant,9197,10676,10676,0.86146496815286622,0.86146496815286622,3605349.4480731068
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,2005,2010,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,HH,973,10676,10676,0.091139003372049457,0.091139003372049457,1380099.4746808039
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,LL,926,10676,10676,0.086736605470213557,0.086736605470213557,14233.972486459274
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,HL,7,10676,10676,0.00065567628325215437,0.00065567628325215437,3801.3850381802404
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,LH,20,10676,10676,0.0018733608092918695,0.0018733608092918695,4477.7987644057075
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,not_significant,8750,10676,10676,0.8195953540651929,0.8195953540651929,3017562.2076898874
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,2010,2015,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,HH,410,10676,10676,0.038403896590483329,0.038403896590483329,601879.79986763536
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,LL,942,10676,10676,0.088235294117647065,0.088235294117647065,16313.041542126093
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,HL,9,10676,10676,0.0008430123641813413,0.0008430123641813413,5391.6165224945717
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,LH,4,10676,10676,0.00037467216185837392,0.00037467216185837392,478.28145465339514
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,not_significant,9311,10676,10676,0.87214312476582989,0.87214312476582989,3250478.9899670007
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,2015,2020,0,not_applicable,0,10676,10676,0,,0
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,HH,779,10676,10676,0.072967403521918328,0.072967403521918328,1196152.365546959
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,LL,1118,10676,10676,0.10472086923941551,0.10472086923941551,26152.437884186093
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,HL,1,10676,10676,9.366804046459348e-05,9.366804046459348e-05,1186.6768633382576
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,LH,27,10676,10676,0.0025290370925440241,0.0025290370925440241,6435.2921690317344
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,not_significant,8751,10676,10676,0.81968902210565753,0.81968902210565753,3730339.4136719652
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,island,0,10676,10676,0,0,0
primary_assignment,Cerrado,replenishment_ha,2020,2025,1,not_applicable,0,10676,10676,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,HH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,LL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,LH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,not_significant,13920,13920,13920,1,1,19241.558632667773
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1985,1990,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,HH,8,13920,13920,0.00057471264367816091,0.00057471264367816091,6363.7790152971647
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,LL,9,13920,13920,0.00064655172413793103,0.00064655172413793103,45.939689464867115
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,HL,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,170.43086802959442
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,LH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,not_significant,13902,13920,13920,0.99870689655172418,0.99870689655172418,50456.686727390639
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1990,1995,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,HH,19,13920,13920,0.0013649425287356322,0.0013649425287356322,20554.35715515304
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,LL,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,1.2405346855521202
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,LH,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,not_significant,13900,13920,13920,0.99856321839080464,0.99856321839080464,98988.34693052838
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,1995,2000,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,HH,128,13920,13920,0.0091954022988505746,0.0091954022988505746,225709.48912768386
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,LL,84,13920,13920,0.0060344827586206896,0.0060344827586206896,547.18539229780436
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,LH,16,13920,13920,0.0011494252873563218,0.0011494252873563218,654.37284545866294
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,not_significant,13692,13920,13920,0.98362068965517246,0.98362068965517246,384928.0369614035
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2000,2005,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,HH,466,13920,13920,0.033477011494252876,0.033477011494252876,512706.93851369928
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,LL,8053,13920,13920,0.57852011494252875,0.57852011494252875,448.90303102880716
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,LH,55,13920,13920,0.0039511494252873567,0.0039511494252873567,2448.5724073613969
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,not_significant,5346,13920,13920,0.38405172413793104,0.38405172413793104,225192.30625937728
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2005,2010,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,HH,331,13920,13920,0.023778735632183908,0.023778735632183908,792852.0258798732
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,LL,45,13920,13920,0.0032327586206896551,0.0032327586206896551,474.18090761452913
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,HL,1,13920,13920,7.1839080459770114e-05,7.1839080459770114e-05,407.41074474900961
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,LH,14,13920,13920,0.0010057471264367816,0.0010057471264367816,843.48354403776852
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,not_significant,13529,13920,13920,0.9719109195402299,0.9719109195402299,982233.59740045865
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2010,2015,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,HH,160,13920,13920,0.011494252873563218,0.011494252873563218,298672.01240907423
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,LL,10,13920,13920,0.00071839080459770114,0.00071839080459770114,21.881526216864586
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,LH,8,13920,13920,0.00057471264367816091,0.00057471264367816091,433.15876383118189
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,not_significant,13742,13920,13920,0.98721264367816097,0.98721264367816097,1138310.4958307736
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2015,2020,0,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,HH,214,13920,13920,0.015373563218390805,0.015373563218390805,247666.6442736274
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,LL,3,13920,13920,0.00021551724137931034,0.00021551724137931034,19.789441213011742
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,HL,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,LH,6,13920,13920,0.00043103448275862068,0.00043103448275862068,115.31558695721861
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,not_significant,13697,13920,13920,0.98397988505747125,0.98397988505747125,679180.42095747346
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,island,0,13920,13920,0,0,0
single_biome_sensitivity,Amazon,consolidation_ha,2020,2025,1,not_applicable,0,13920,13920,0,,0
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,HH,25,13920,7508,0.0017959770114942528,0.0033297815663292487,0.21591843503668784
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,LL,975,13920,7508,0.070043103448275856,0.1298614810868407,-974.86402356134965
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,HL,4,13920,7508,0.00028735632183908046,0.00053276505061267978,-0.79404232526703844
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,LH,12,13920,7508,0.00086206896551724137,0.0015982951518380393,-11.875323729112894
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,not_significant,6492,13920,7508,0.4663793103448276,0.86467767714437938,-6412.0005104328429
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,island,0,13920,7508,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,1985,1990,0,not_applicable,6412,13920,7508,0.460632183908046,,0
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,HH,26,13920,8385,0.001867816091954023,0.0031007751937984496,0.84872761115178763
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,LL,5,13920,8385,0.00035919540229885057,0.0005963029218843172,-4.9132625754234907
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,HL,2,13920,8385,0.00014367816091954023,0.0002385211687537269,-1.1024515231578982
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,LH,9,13920,8385,0.00064655172413793103,0.0010733452593917709,-8.4428842222338396
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,not_significant,8343,13920,8385,0.59935344827586212,0.99499105545617172,-8180.9219023148135
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,island,0,13920,8385,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,1990,1995,0,not_applicable,5535,13920,8385,0.39762931034482757,,0
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,HH,36,13920,8994,0.0025862068965517241,0.0040026684456304206,2.9791971179294001
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,LL,19,13920,8994,0.0013649425287356322,0.0021125194574160553,-18.908875499613373
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,HL,4,13920,8994,0.00028735632183908046,0.00044474093840338001,-2.5829054377217502
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,LH,6,13920,8994,0.00043103448275862068,0.00066711140760506999,-5.7222550074954937
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,not_significant,8929,13920,8994,0.64145114942528736,0.99277295975094504,-8694.6990656130656
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,island,0,13920,8994,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,1995,2000,0,not_applicable,4926,13920,8994,0.35387931034482761,,0
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,HH,191,13920,9809,0.013721264367816092,0.019471913548781732,80.209854901021174
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,LL,54,13920,9809,0.0038793103448275862,0.005505148333163421,-53.465405073698662
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,HL,0,13920,9809,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,LH,22,13920,9809,0.0015804597701149425,0.00224283820980732,-19.911774210393737
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,not_significant,9542,13920,9809,0.68548850574712639,0.97278009990824754,-9070.9181099148609
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,island,0,13920,9809,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2000,2005,0,not_applicable,4111,13920,9809,0.29533045977011496,,0
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,HH,591,13920,10019,0.04245689655172414,0.058987922946401837,345.82115484492817
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,LL,17,13920,10019,0.0012212643678160919,0.0016967761253618126,-16.558545226902272
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,HL,5,13920,10019,0.00035919540229885057,0.0004990518015770037,1.403486648410921
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,LH,38,13920,10019,0.0027298850574712643,0.0037927936919852283,-32.567527473540771
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,not_significant,9368,13920,10019,0.67298850574712643,0.93502345543467413,-8715.5351735110398
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,island,0,13920,10019,0,0,0
single_biome_sensitivity,Amazon,cr_balance_index,2005,2010,0,not_applicable,3901,13920,10019,0.28024425287356319,,0
single_biome_sensitivity,Amazon,cr_balance_index,2010,2015,0,HH,1065,13920,10167,0.076508620689655166,0.1047506639126586,731.97761604490756
