grid_code,support_scope,t0,t1,interval,diagnostic_interval,metric,selected_cells,defined_cells,selected_support_ha,defined_support_ha,defined_support_fraction,weighted_mean,weighted_std,q00,q10,q25,q50,q75,q90,q99,q100
hex20k_canonical,sensitivity_ge_25pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,24889,21160,497776400.4434159,423196930.53903794,0.8501747575056933,0.04761296550158338,0.10973291058474811,0.0,0.0,0.0,0.0020436551769167097,0.04156452086441491,0.14278409038274328,0.5714237571079109,1.0
hex20k_canonical,sensitivity_ge_25pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.0358553510716308,0.05485516734676894,0.0,0.0,0.0007246711434045215,0.014539788137294249,0.049055061652351684,0.09795206358614951,0.2556155609264538,0.6622964609734148
hex20k_canonical,sensitivity_ge_25pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.002985372941969311,0.01308974471916179,0.0,0.0,0.0,0.0,0.0008065412329709257,0.006249717417671145,0.0538301833364599,0.4681976243695436
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,78.67940671546589,204.47665967441753,0.0,0.0,0.0,0.44034315330175705,49.454205579156834,252.85766888014115,999.8392174418123,4244.149633776464
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,181.1396669657853,295.03297074233956,0.0,0.0,4.618636840587916,66.32255065854717,240.10911154279876,492.51848785464165,1384.5632055290039,5279.680522549518
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,14.877984602605519,69.11356003762833,0.0,0.0,0.0,0.0,3.1775906645021514,22.290445774983425,308.09398877760634,2133.953832806456
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,-102.46026025031941,361.8832196506959,-5279.0644379596915,-454.1565415273067,-188.79090069325025,-19.98736549996995,0.0,133.52274695323706,866.8709593975083,4023.630094517162
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,cr_balance_index,24889,21206,497776400.4434159,424116919.55344176,0.8520229548360293,-0.5231860717812156,0.6681502055014317,-1.0,-1.0,-1.0,-0.9568008823724662,-0.0848887273021414,0.7170275687220607,0.9830319861680614,1.0
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,24889,21160,497776400.4434159,423196930.53903794,0.8501747575056933,0.04761296550158338,0.10973291058474811,0.0,0.0,0.0,0.0020436551769167097,0.04156452086441491,0.14278409038274328,0.5714237571079109,1.0
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.0358553510716308,0.05485516734676894,0.0,0.0,0.0007246711434045215,0.014539788137294249,0.049055061652351684,0.09795206358614951,0.2556155609264538,0.6622964609734148
hex20k_canonical,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.002985372941969311,0.01308974471916179,0.0,0.0,0.0,0.0,0.0008065412329709257,0.006249717417671145,0.0538301833364599,0.4681976243695436
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,41.91293014636316,131.88342545232268,0.0,0.0,0.0,0.041966574281198835,16.562866600747356,106.57477665232365,675.3070422020138,2672.381395317395
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,201.6678602078052,301.9798210055532,0.0,0.0,7.986892679804548,84.15741148152775,282.34778183051515,553.6639512641912,1355.5392051283964,5143.048707294671
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,13.698195124036523,89.91979133691711,0.0,0.0,0.0,0.0,2.373902982100916,14.299828117492904,288.71915939325925,4005.818223195747
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,-159.75493006144205,330.0928195174799,-5143.048707294671,-530.4950886989509,-255.10496849390287,-53.8532044592491,-0.04182224827276244,20.230319014990247,541.1907604435762,2616.640437702884
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,cr_balance_index,24889,22050,497776400.4434159,440996801.5132847,0.8859335258169083,-0.6673025598524959,0.5746614383985134,-1.0,-1.0,-1.0,-0.9943281018023682,-0.6040848376925364,0.4183364758211525,0.9728705455902324,1.0
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,24889,21498,497776400.4434159,429956881.0924825,0.8637550528901727,0.03526151243384438,0.10504930694133217,0.0,0.0,0.0,0.0003505285217264328,0.01583731703054901,0.09036738287914162,0.5759463574697594,1.0
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.039576880796477,0.05440458365690745,0.0,0.0,0.0013960891124734827,0.018935035602201212,0.05645250730114,0.10820662146589351,0.24851696945255128,0.6977007431394764
hex20k_canonical,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.002766566704747549,0.01594180503989989,0.0,0.0,0.0,0.0,0.0005778043699684941,0.004409143720930138,0.052153255553345226,0.6022702009137142
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,41.91293014636316,131.88342545232268,0.0,0.0,0.0,0.041966574281198835,16.562866600747356,106.57477665232365,675.3070422020138,2672.381395317395
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,201.6678602078052,301.9798210055532,0.0,0.0,7.986892679804548,84.15741148152775,282.34778183051515,553.6639512641912,1355.5392051283964,5143.048707294671
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,13.698195124036523,89.91979133691711,0.0,0.0,0.0,0.0,2.373902982100916,14.299828117492904,288.71915939325925,4005.818223195747
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,-159.75493006144205,330.0928195174799,-5143.048707294671,-530.4950886989509,-255.10496849390287,-53.8532044592491,-0.04182224827276244,20.230319014990247,541.1907604435762,2616.640437702884
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,cr_balance_index,24889,22050,497776400.4434159,440996801.5132847,0.8859335258169083,-0.6673025598524959,0.5746614383985134,-1.0,-1.0,-1.0,-0.9943281018023682,-0.6040848376925364,0.4183364758211525,0.9728705455902324,1.0
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,24889,21498,497776400.4434159,429956881.0924825,0.8637550528901727,0.03526151243384438,0.10504930694133217,0.0,0.0,0.0,0.0003505285217264328,0.01583731703054901,0.09036738287914162,0.5759463574697594,1.0
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.039576880796477,0.05440458365690745,0.0,0.0,0.0013960891124734827,0.018935035602201212,0.05645250730114,0.10820662146589351,0.24851696945255128,0.6977007431394764
hex20k_canonical,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.002766566704747549,0.01594180503989989,0.0,0.0,0.0,0.0,0.0005778043699684941,0.004409143720930138,0.052153255553345226,0.6022702009137142
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,41.91293014636316,131.88342545232268,0.0,0.0,0.0,0.041966574281198835,16.562866600747356,106.57477665232365,675.3070422020138,2672.381395317395
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,201.6678602078052,301.9798210055532,0.0,0.0,7.986892679804548,84.15741148152775,282.34778183051515,553.6639512641912,1355.5392051283964,5143.048707294671
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,13.698195124036523,89.91979133691711,0.0,0.0,0.0,0.0,2.373902982100916,14.299828117492904,288.71915939325925,4005.818223195747
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,24889,24889,497776400.4434159,497776400.4434159,1.0,-159.75493006144205,330.0928195174799,-5143.048707294671,-530.4950886989509,-255.10496849390287,-53.8532044592491,-0.04182224827276244,20.230319014990247,541.1907604435762,2616.640437702884
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,cr_balance_index,24889,22050,497776400.4434159,440996801.5132847,0.8859335258169083,-0.6673025598524959,0.5746614383985134,-1.0,-1.0,-1.0,-0.9943281018023682,-0.6040848376925364,0.4183364758211525,0.9728705455902324,1.0
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,24889,21498,497776400.4434159,429956881.0924825,0.8637550528901727,0.03526151243384438,0.10504930694133217,0.0,0.0,0.0,0.0003505285217264328,0.01583731703054901,0.09036738287914162,0.5759463574697594,1.0
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.039576880796477,0.05440458365690745,0.0,0.0,0.0013960891124734827,0.018935035602201212,0.05645250730114,0.10820662146589351,0.24851696945255128,0.6977007431394764
hex20k_canonical,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,24889,24884,497776400.4434159,497676401.3978894,0.9997991085044662,0.002766566704747549,0.01594180503989989,0.0,0.0,0.0,0.0,0.0005778043699684941,0.004409143720930138,0.052153255553345226,0.6022702009137142
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,49716,49716,483487952.10394824,483487952.10394824,1.0,29.621383881370075,156.88399468984736,0.0,0.0,0.0,0.0,0.0,18.568451826292264,744.8529469035012,3329.629258323817
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,49716,49716,483487952.10394824,483487952.10394824,1.0,339.021212750118,575.1629177476983,0.0,0.0,0.0,40.25158412946522,478.57915103982447,1074.849725020978,2567.1525503674975,8065.828230613985
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,49716,49716,483487952.10394824,483487952.10394824,1.0,28.977329517060255,182.99395891409304,0.0,0.0,0.0,0.0,0.0,15.575379135767138,758.3550900558089,6447.910848339705
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,49716,49716,483487952.10394824,483487952.10394824,1.0,-309.3998288687479,588.9810214534502,-8065.828230613985,-1045.793086852919,-442.44107700046044,-25.152630744810672,0.0,0.0,457.48276699851425,3049.861311234615
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,cr_balance_index,49716,32062,483487952.10394824,318591991.0070853,0.6589450463464478,-0.8852209903264048,0.3528925478906722,-1.0,-1.0,-1.0,-1.0,-0.9998363776051543,-0.6921628075402686,0.830380882798534,1.0
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,49716,29640,483487952.10394824,294556483.2259719,0.6092323127064049,0.025606291469682636,0.09851271178706916,0.0,0.0,0.0,0.0,0.0004940509435617278,0.048723693266056474,0.5336005874285618,1.0
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,49716,49566,483487952.10394824,482346224.29471415,0.9976385599594245,0.0576944931810022,0.0993758508449871,0.0,0.0,0.0,0.004784181758015764,0.07750551224603074,0.19682183838148504,0.43562302416780363,0.8491121311645451
hex10k_base,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,49716,49566,483487952.10394824,482346224.29471415,0.9976385599594245,0.005225969236167162,0.030138258236530265,0.0,0.0,0.0,0.0,0.0,0.003228967811075497,0.1310081149639268,0.9798793244782161
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,52404,52404,493590391.25637865,493590391.25637865,1.0,29.24837117601587,155.78510446787712,0.0,0.0,0.0,0.0,0.0,17.359196947066984,740.1848289487535,3329.629258323817
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,52404,52404,493590391.25637865,493590391.25637865,1.0,332.60209799128796,571.2387679568409,0.0,0.0,0.0,34.910892998315106,463.6535865089175,1060.997461827017,2558.8030485288377,8065.828230613985
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,52404,52404,493590391.25637865,493590391.25637865,1.0,28.39373486022684,181.16071369396704,0.0,0.0,0.0,0.0,0.0,14.386698272291166,747.640775577129,6447.910848339705
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,52404,52404,493590391.25637865,493590391.25637865,1.0,-303.35372681527207,584.7908639152664,-8065.828230613985,-1034.397113391129,-428.1906395210955,-21.11294546629643,0.0,0.0,453.8440166778406,3049.861311234615
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,cr_balance_index,52404,32381,493590391.25637865,319800204.52007306,0.6479060577051707,-0.884039088429538,0.3556111904185089,-1.0,-1.0,-1.0,-1.0,-0.9998279215198764,-0.68576081538859,0.8369482302621146,1.0
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,52404,29957,493590391.25637865,295760176.161584,0.5992016485749648,0.02558754442146926,0.09836288114143141,0.0,0.0,0.0,0.0,0.0004985978713264867,0.049020399425366935,0.5329471876342924,1.0
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,52404,52133,493590391.25637865,491995730.6086379,0.9967692631866644,0.05668684159697235,0.09872899751768509,0.0,0.0,0.0,0.0042367087656872545,0.07492460163436108,0.19469258173284293,0.43393863216701956,0.8491121311645451
hex10k_base,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,52404,52133,493590391.25637865,491995730.6086379,0.9967692631866644,0.005134342131331341,0.029889877914722442,0.0,0.0,0.0,0.0,0.0,0.003040028574112582,0.12970444143733548,0.9798793244782161
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,47191,47191,467701308.33054304,467701308.33054304,1.0,30.219794330987177,158.30884249895195,0.0,0.0,0.0,0.0,0.0,20.247268953683733,752.7852435423054,3329.629258323817
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,47191,47191,467701308.33054304,467701308.33054304,1.0,349.7525187588127,581.3843742165519,0.0,0.0,0.0,49.82935370884826,499.9711190554066,1098.5208374012973,2606.222938520083,8065.828230613985
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,47191,47191,467701308.33054304,467701308.33054304,1.0,29.928096126413728,185.97304469744765,0.0,0.0,0.0,0.0,0.0,17.060350302699007,778.0911988073487,6447.910848339705
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,47191,47191,467701308.33054304,467701308.33054304,1.0,-319.5327244278256,595.5781876690854,-8065.828230613985,-1063.5691889588297,-463.1847997669101,-32.91400367589557,0.0,0.0,459.1900120865404,3049.861311234615
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,cr_balance_index,47191,31742,467701308.33054304,316582033.1655196,0.6768893469542714,-0.8865732381672643,0.3496015581564888,-1.0,-1.0,-1.0,-1.0,-0.9998448094415909,-0.6975740762027511,0.8243605898575757,1.0
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,47191,29357,467701308.33054304,292786406.1000042,0.6260115182168369,0.025603607075033976,0.0986483314309933,0.0,0.0,0.0,0.0,0.0004887423486092345,0.04850731355694847,0.5351926863227966,1.0
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,47191,47121,467701308.33054304,467044753.48374355,0.9985962090866433,0.059388421946796846,0.1003746521772083,0.0,0.0,0.0,0.005984130398659952,0.0813745109510234,0.2000314987223326,0.4382703824514375,0.8491121311645451
hex10k_base,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,47191,47121,467701308.33054304,467044753.48374355,0.9985962090866433,0.005383555733215204,0.030604585777861244,0.0,0.0,0.0,0.0,0.0,0.003599465388261333,0.1335011455080209,0.9798793244782161
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,49716,49716,483487952.10395116,483487952.10395116,1.0,33.57694387285008,142.61855699323374,0.0,0.0,0.0,0.0,0.0,45.26730968269443,771.8332657381483,3394.1552691134652
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,49716,49716,483487952.10395116,483487952.10395116,1.0,347.71483217840574,569.1683408464104,0.0,0.0,0.0,66.86964940179473,479.00999841295607,1090.5835477809437,2507.34267553155,7334.489331360072
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,49716,49716,483487952.10395116,483487952.10395116,1.0,24.414629579537525,152.94509112921548,0.0,0.0,0.0,0.0,0.0,13.745955950092943,683.2620551160007,5109.270548405558
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,49716,49716,483487952.10395116,483487952.10395116,1.0,-314.13788830555563,588.7740591373405,-7334.489331360072,-1077.7176234798396,-449.94150680140956,-38.03246238031336,0.0,0.0,581.362553961561,3375.114084924747
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,cr_balance_index,49716,34255,483487952.10395116,340341454.5025277,0.7039295457549549,-0.8303691929274424,0.4388181207747496,-1.0,-1.0,-1.0,-1.0,-0.9854004630821006,-0.3341832945894977,0.9295572025236662,1.0
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,49716,32578,483487952.10395116,323642161.3556582,0.6693903331971223,0.028424990452570836,0.10110467632966624,0.0,0.0,0.0,0.0,0.0021547709832858523,0.06333089805152438,0.5518421773248661,1.0
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,49716,49562,483487952.10395116,482307514.54083264,0.9975584964258536,0.05949246226589843,0.09588539003486775,0.0,0.0,0.0,0.009927146119422522,0.08623131955174902,0.18619585754020992,0.43206679121622604,0.9529726263944676
hex10k_base,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,49716,49562,483487952.10395116,482307514.54083264,0.9975584964258536,0.004600552753059655,0.02727612816560767,0.0,0.0,0.0,0.0,0.0,0.003502361911637369,0.11509343195525022,0.8748251198256212
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,52404,52404,493590391.256382,493590391.256382,1.0,33.08884430533844,141.55572887996829,0.0,0.0,0.0,0.0,0.0,43.05431593317925,759.6353250884235,3394.1552691134652
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,52404,52404,493590391.256382,493590391.256382,1.0,341.2424853620574,565.579900084784,0.0,0.0,0.0,59.13830371378813,466.7780401807785,1080.1591354781804,2499.1897014109695,7334.489331360072
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,52404,52404,493590391.256382,493590391.256382,1.0,23.92258280917139,151.41270145015184,0.0,0.0,0.0,0.0,0.0,12.944954821376207,674.4165071829709,5109.270548405558
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,52404,52404,493590391.256382,493590391.256382,1.0,-308.1536410567189,584.7352251958573,-7334.489331360072,-1064.6146928563542,-437.4186898510395,-32.49886270215485,0.0,0.0,578.1434587651629,3375.114084924747
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,cr_balance_index,52404,34602,493590391.256382,341655899.3563642,0.692185069662145,-0.8295447334131982,0.4403431788903577,-1.0,-1.0,-1.0,-1.0,-0.9852222337386887,-0.33069675821362854,0.9310030531430376,1.0
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,52404,32903,493590391.256382,324873669.4865062,0.6581847524616004,0.028392701368168103,0.10096431702770552,0.0,0.0,0.0,0.0,0.002163535257354469,0.06344914923285044,0.5513552241441108,1.0
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,52404,52130,493590391.256382,491959986.72393763,0.9966968470996886,0.058464265594696564,0.09531783242499357,0.0,0.0,0.0,0.008809217596533117,0.08436736309179171,0.18412566369422836,0.4300881563519661,0.9529726263944676
hex10k_base,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,52404,52130,493590391.256382,491959986.72393763,0.9966968470996886,0.004514476824298674,0.027016008814193228,0.0,0.0,0.0,0.0,0.0,0.00329992840892447,0.11291678022790465,0.8748251198256212
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,47191,47191,467701308.33054674,467701308.33054674,1.0,34.35998817739748,143.75769733168872,0.0,0.0,0.0,0.0,0.0,49.531269519386385,776.9427828712691,3394.1552691134652
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,47191,47191,467701308.33054674,467701308.33054674,1.0,358.7744704840774,575.1099988290575,0.0,0.0,0.0,80.12999238887254,500.39853719482926,1117.8890617244892,2519.8571378477786,7334.489331360072
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,47191,47191,467701308.33054674,467701308.33054674,1.0,25.225339791639804,155.4350173978284,0.0,0.0,0.0,0.0,0.0,14.992286100159717,695.8333520617033,5109.270548405558
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,47191,47191,467701308.33054674,467701308.33054674,1.0,-324.41448230667993,595.3309535589349,-7334.489331360072,-1100.6740114989066,-468.3803613485893,-48.395433271934294,0.0,0.0,587.8968504493472,3375.114084924747
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,cr_balance_index,47191,33901,467701308.33054674,338113833.48845714,0.722926849820775,-0.8311941855777355,0.4370835928031387,-1.0,-1.0,-1.0,-1.0,-0.9854004630821006,-0.3406848930744943,0.9256912764368578,1.0
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,47191,32240,467701308.33054674,321519430.3808502,0.687446078627638,0.02847971875882897,0.10128631425209439,0.0,0.0,0.0,0.0,0.002163401671840308,0.06349606317090907,0.5530858550528381,1.0
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,47191,47117,467701308.33054674,467006043.72986275,0.9985134431135853,0.06126999389588289,0.09680247885610581,0.0,0.0,0.0,0.012026731996173464,0.09012750499576458,0.1894809821510343,0.4351369159943124,0.9529726263944676
hex10k_base,sensitivity_ge_75pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,47191,47117,467701308.33054674,467006043.72986275,0.9985134431135853,0.0047430097807591885,0.027702072530310016,0.0,0.0,0.0,0.0,0.0,0.003784397575897913,0.11823658734944513,0.8748251198256212
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,49716,49716,483487952.10396093,483487952.10396093,1.0,37.16647206092637,148.16527999191996,0.0,0.0,0.0,0.0,0.6782547199309034,63.794787071678364,777.7853407904619,3623.059433675367
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,49716,49716,483487952.10396093,483487952.10396093,1.0,322.7008159496096,514.5378751517363,0.0,0.0,0.0,83.20273349404515,440.78220644537487,993.5604434959472,2289.690501485164,7330.605973918043
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,49716,49716,483487952.10396093,483487952.10396093,1.0,25.316550759238755,171.86488393781454,0.0,0.0,0.0,0.0,0.0,9.975348670089438,709.6307779454962,7928.992981711555
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,49716,49716,483487952.10396093,483487952.10396093,1.0,-285.5343438886832,540.4749427977938,-7330.605973918043,-979.6304010730992,-416.86434016055625,-50.16953899866658,0.0,0.0,636.5606896304663,3563.821431577981
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,cr_balance_index,49716,35872,483487952.10396093,356198789.05021775,0.7367273320879502,-0.7909601748725085,0.48918140759901896,-1.0,-1.0,-1.0,-1.0,-0.9551085562054102,-0.051906359428118345,0.9554014302752926,1.0
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,consolidation_rate_initial_pasture,49716,34737,483487952.10396093,345040692.74736506,0.7136489983791229,0.02912950801221207,0.10215586058754712,0.0,0.0,0.0,0.0,0.0034991803418589723,0.06447401652451236,0.5734640784337246,1.0
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,replenishment_rate_initial_native,49716,49564,483487952.10396093,482330283.7918645,0.997605590155745,0.0581351057413662,0.09303846889551813,0.0,0.0,0.0,0.015165509186141181,0.08105474346168437,0.17289004862693427,0.43737863168114866,0.8854131701682043
hex10k_base,primary_ge_50pct,1995,2000,1995_2000,0,nat_tmp_intensity_initial_native,49716,49564,483487952.10396093,482330283.7918645,0.997605590155745,0.004680384385639888,0.028724753289153235,0.0,0.0,0.0,0.0,0.0,0.0027656458558429106,0.126494646564991,0.8919108741935234
hex10k_base,sensitivity_ge_25pct,1995,2000,1995_2000,0,consolidation_density_per_10kha,52404,52404,493590391.25639164,493590391.25639164,1.0,36.57933886749837,147.06260322329103,0.0,0.0,0.0,0.0,0.35252978154584463,61.443518088611086,771.5052116688801,3623.059433675367
hex10k_base,sensitivity_ge_25pct,1995,2000,1995_2000,0,replenishment_density_per_10kha,52404,52404,493590391.25639164,493590391.25639164,1.0,316.8127790488697,511.50473570912345,0.0,0.0,0.0,76.04500172577848,430.1423709167432,982.1388666150399,2278.1901363969737,7330.605973918043
hex10k_base,sensitivity_ge_25pct,1995,2000,1995_2000,0,nat_tmp_density_per_10kha,52404,52404,493590391.25639164,493590391.25639164,1.0,24.804917868928314,170.1346828846738,0.0,0.0,0.0,0.0,0.0,9.484701785647927,691.872221340409,7928.992981711555
hex10k_base,sensitivity_ge_25pct,1995,2000,1995_2000,0,net_cr_balance_density_per_10kha,52404,52404,493590391.25639164,493590391.25639164,1.0,-280.23344018137124,536.8625133384365,-7330.605973918043,-968.0225805650778,-405.42263737846025,-44.25472162357475,0.0,0.0,627.1017798596876,3563.821431577981
