comparison_grid,comparison_effect,support_scope,t0,t1,interval,diagnostic_interval,metric,weighted_ks_distance,weighted_ks_threshold,weighted_ks_pass,canonical_defined_support_fraction,alternative_defined_support_fraction,defined_support_fraction_absolute_difference,defined_support_fraction_threshold,defined_support_fraction_pass,distribution_criterion_pass
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.07031042077610439,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.09758020634958015,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.050675027614215606,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,cr_balance_index,0.05234917376531595,0.1,True,0.8381212338076994,0.9039737127800468,0.06585247897234736,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.05201652022574349,0.1,True,0.8386837467335262,0.9050105195659862,0.06632677283246002,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.06760781583640449,0.1,True,0.9997589293269804,0.9998672598912304,0.0001083305642499699,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.09754853057841073,0.1,True,0.9997589293269804,0.9998672598912304,0.0001083305642499699,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,consolidation_density_per_10kha,0.06550503145597941,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.04512759999307919,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.08044614727116328,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.031566533744112,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,cr_balance_index,0.048513183953587946,0.1,True,0.8381212338076994,0.8780218717124247,0.03990063790472531,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.047877164033741204,0.1,True,0.8386837467335262,0.8794640928589686,0.04078034612544246,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.04207575758720283,0.1,True,0.9997589293269804,0.9994253397788391,0.0003335895481413331,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.08062989688259692,0.1,True,0.9997589293269804,0.9994253397788391,0.0003335895481413331,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,consolidation_density_per_10kha,0.11937506305583956,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,replenishment_density_per_10kha,0.11121333988396923,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,nat_tmp_density_per_10kha,0.12688892268755342,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,net_cr_balance_density_per_10kha,0.07467384583670378,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,cr_balance_index,0.06823060533157066,0.1,True,0.8381212338076994,0.934930612939497,0.09680937913179755,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.06784245529792449,0.1,True,0.8386837467335262,0.9360573426485805,0.09737359591505435,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.10584750108310745,0.1,False,0.9997589293269804,1.0,0.0002410706730195944,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.1267896189695089,0.1,False,0.9997589293269804,1.0,0.0002410706730195944,0.05,True,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.08320732510182655,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.06868950863861695,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.10138076428401172,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.05267950742292804,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,cr_balance_index,0.04958827970318885,0.1,True,0.8520229548360293,0.9145228048265588,0.06249984999052949,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.04923104378674831,0.1,True,0.8501747575056933,0.9131856604397144,0.06301090293402112,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.0655370311240161,0.1,True,0.9997991085044662,0.9998672598912304,6.815138676419252e-05,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.10124440982038668,0.1,False,0.9997991085044662,0.9998672598912304,6.815138676419252e-05,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.06233658448228352,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.045243500499254685,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.08297712049186623,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.033814685009876166,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,cr_balance_index,0.04497575775773971,0.1,True,0.8520229548360293,0.8889311827625964,0.036908227926567116,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.04442454323727607,0.1,True,0.8501747575056933,0.8878865525811667,0.0377117950754734,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.04118363510094347,0.1,True,0.9997991085044662,0.9994253397788391,0.0003737687256271105,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.08306547382329998,0.1,True,0.9997991085044662,0.9994253397788391,0.0003737687256271105,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.12001918381491694,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.10822120988617273,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.1331989586688142,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.07751160795814782,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,cr_balance_index,0.067915096654313,0.1,True,0.8520229548360293,0.9442888047133753,0.09226584987734598,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.0679426109648334,0.1,True,0.8501747575056933,0.9424081554057716,0.09223339790007834,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.10676645089952966,0.1,False,0.9997991085044662,1.0,0.00020089149553381702,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.13299217808823932,0.1,False,0.9997991085044662,1.0,0.00020089149553381702,0.05,True,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.08845242131661246,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.06947161024637466,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.10080965518799612,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.058491706994795,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,cr_balance_index,0.061987640555705215,0.1,True,0.8859335258169083,0.939474479831202,0.05354095401429371,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.059600804213331915,0.1,True,0.8637550528901727,0.921722644571905,0.05796759168173227,0.05,False,False
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.06414206212930595,0.1,True,0.9997991085044662,0.9998672598912306,6.815138676441457e-05,0.05,True,True
hex40k_base,coarser_scale_40k,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.10079393522942859,0.1,False,0.9997991085044662,0.9998672598912306,6.815138676441457e-05,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.06815177286663515,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.04477980281003785,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.08248906872484035,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.036340490923382096,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,cr_balance_index,0.05607730138355005,0.1,True,0.8859335258169083,0.9157352726034108,0.029801746786502492,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.054739771421350114,0.1,True,0.8637550528901727,0.8967826928097625,0.03302763991958979,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.03928387192597654,0.1,True,0.9997991085044662,0.9994253397788391,0.0003737687256271105,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.0826961831265361,0.1,True,0.9997991085044662,0.9994253397788391,0.0003737687256271105,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.12411358508583614,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.10933645427404726,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.13108335367406004,0.1,False,1.0,1.0,0.0,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.09114595551527727,0.1,True,1.0,1.0,0.0,0.05,True,True
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,cr_balance_index,0.08309217480794528,0.1,True,0.8859335258169083,0.9638952372309437,0.0779617114140354,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.07820489934100211,0.1,True,0.8637550528901727,0.9498672550911752,0.08611220220100246,0.05,False,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.1057345962328615,0.1,False,0.9997991085044662,1.0,0.00020089149553381702,0.05,True,False
hex40k_base,coarser_scale_40k,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.13099756064897367,0.1,False,0.9997991085044662,1.0,0.00020089149553381702,0.05,True,False
